team_a,team_b,avg_batting_a,avg_batting_b,avg_wickets_a,avg_wickets_b,match_date,match_type,winner,winner_a,winner_b,draws
Jersey,Netherlands,83.5,143.0,8.5,4.5,2023-08-25,T20,no result,0,2,0
Rwanda,Tanzania,122.2,135.8,8.2,6.6,2023-08-25,T20,Tanzania,1,4,0
Hampshire,Worcestershire,169.0,146.0,7.5,10.0,2023-08-25,ODM,Hampshire,2,0,0
Hampshire,Worcestershire,169.0,146.0,7.5,10.0,2023-08-25,ODM,Hampshire,2,0,0
Hong Kong,Kuwait,134.66666666666666,120.33333333333333,5.666666666666667,9.333333333333334,2023-08-25,T20,Hong Kong,3,0,0
Malaysia,Nepal,87.4,93.8,5.0,6.4,2023-08-25,T20,Malaysia,2,3,0
St Lucia Kings,Trinbago Knight Riders,145.0,147.0,7.5,6.5,2023-08-26,T20,St Lucia Kings,1,1,0
St Lucia Kings,Trinbago Knight Riders,145.0,147.0,7.5,6.5,2023-08-26,T20,St Lucia Kings,1,1,0
Hong Kong,Nepal,98.0,98.0,6.5,5.0,2023-08-26,T20,Nepal,1,1,0
Hong Kong,Nepal,98.0,98.0,6.5,5.0,2023-08-26,T20,Nepal,1,1,0
Northern Superchargers,Welsh Fire,132.5,131.0,5.25,5.0,2023-08-26,T20,no result,2,2,0
Manchester Originals,Southern Brave,140.75,127.75,5.75,5.25,2023-08-26,T20,Manchester Originals,1,3,0
Myanmar,Singapore,78.0,77.0,6.0,10.0,2023-08-26,T20,Myanmar,1,0,0
Myanmar,Singapore,78.0,77.0,6.0,10.0,2023-08-26,T20,Myanmar,1,0,0
Barbados Royals,St Kitts and Nevis Patriots,153.0,134.5,3.0,9.0,2023-08-26,T20,Barbados Royals,2,0,0
Barbados Royals,St Kitts and Nevis Patriots,153.0,134.5,3.0,9.0,2023-08-26,T20,Barbados Royals,2,0,0
Denmark,Sweden,72.0,74.5,10.0,0.5,2023-08-26,T20,Sweden,0,2,0
Manchester Originals,Southern Brave,140.75,127.75,5.75,5.25,2023-08-26,T20,Manchester Originals,1,3,0
Denmark,Sweden,72.0,74.5,10.0,0.5,2023-08-26,T20,Sweden,0,2,0
Manchester Originals,Oval Invincibles,122.5,155.0,7.25,5.75,2023-08-27,T20,Oval Invincibles,1,3,0
Manchester Originals,Oval Invincibles,122.5,155.0,7.25,5.75,2023-08-27,T20,Oval Invincibles,1,3,0
Northern Superchargers,Southern Brave,145.25,121.75,6.25,7.0,2023-08-27,T20,Southern Brave,3,1,0
Rwanda,Uganda,96.2,152.8,9.8,6.0,2023-08-27,T20,Uganda,0,5,0
St Kitts and Nevis Patriots,Trinbago Knight Riders,163.0,87.5,6.0,4.0,2023-08-27,T20,Trinbago Knight Riders,1,0,0
Myanmar,Singapore,71.0,70.0,7.0,10.0,2023-08-27,T20,Myanmar,2,0,0
Rwanda,Uganda,96.2,152.8,9.8,6.0,2023-08-27,T20,Uganda,0,5,0
Rwanda,Tanzania,123.2,136.4,8.6,6.8,2023-08-27,T20,Tanzania,0,5,0
Rwanda,Tanzania,123.2,136.4,8.6,6.8,2023-08-27,T20,Tanzania,0,5,0
Northern Superchargers,Southern Brave,145.25,121.75,6.25,7.0,2023-08-27,T20,Southern Brave,3,1,0
Myanmar,Singapore,71.0,70.0,7.0,10.0,2023-08-27,T20,Myanmar,2,0,0
St Kitts and Nevis Patriots,Trinbago Knight Riders,163.0,87.5,6.0,4.0,2023-08-27,T20,Trinbago Knight Riders,1,0,0
Guyana Amazon Warriors,Jamaica Tallawahs,169.66666666666666,178.33333333333334,7.333333333333333,6.666666666666667,2023-08-27,T20,Guyana Amazon Warriors,1,2,0
Guyana Amazon Warriors,Jamaica Tallawahs,169.66666666666666,178.33333333333334,7.333333333333333,6.666666666666667,2023-08-27,T20,Guyana Amazon Warriors,1,2,0
Japan,Vanuatu,133.5,123.5,10.0,6.5,2023-08-28,T20,Vanuatu,1,1,0
Tanzania,Uganda,150.4,167.4,8.2,6.0,2023-08-28,T20,Uganda,1,4,0
Japan,Vanuatu,133.5,123.5,10.0,6.5,2023-08-28,T20,Vanuatu,1,1,0
Rwanda,Uganda,104.4,160.8,9.2,6.2,2023-08-28,T20,Uganda,0,5,0
Rwanda,Uganda,104.4,160.8,9.2,6.2,2023-08-28,T20,Uganda,0,5,0
Tanzania,Uganda,150.4,167.4,8.2,6.0,2023-08-28,T20,Uganda,1,4,0
Hampshire,Warwickshire,228.0,263.8,9.8,8.4,2023-08-29,ODM,Hampshire,1,3,0
Hampshire,Warwickshire,228.0,263.8,9.8,8.4,2023-08-29,ODM,Hampshire,1,3,0
Gloucestershire,Leicestershire,277.3333333333333,278.0,9.666666666666666,7.0,2023-08-29,ODM,Leicestershire,0,3,0
Gloucestershire,Leicestershire,277.3333333333333,278.0,9.666666666666666,7.0,2023-08-29,ODM,Leicestershire,0,3,0
Barbados Royals,Trinbago Knight Riders,133.25,99.25,5.75,7.75,2023-08-30,T20,Trinbago Knight Riders,2,2,0
Rwanda,Tanzania,128.2,142.2,8.4,7.4,2023-08-30,T20,Tanzania,0,5,0
Tanzania,Uganda,139.4,166.8,8.2,6.2,2023-08-30,T20,Uganda,1,4,0
Rwanda,Tanzania,128.2,142.2,8.4,7.4,2023-08-30,T20,Tanzania,0,5,0
Tanzania,Uganda,139.4,166.8,8.2,6.2,2023-08-30,T20,Uganda,1,4,0
England,New Zealand,313.8,256.6,8.6,9.2,2023-08-30,T20,England,3,2,0
Australia,South Africa,273.2,162.2,5.2,6.8,2023-08-30,T20,Australia,4,0,1
Nepal,Pakistan,nan,nan,nan,nan,2023-08-30,ODI,Pakistan,0,0,0
Japan,Vanuatu,110.66666666666667,105.66666666666667,10.0,5.0,2023-08-30,T20,Vanuatu,1,2,0
Barbados Royals,Trinbago Knight Riders,133.25,99.25,5.75,7.75,2023-08-30,T20,Trinbago Knight Riders,2,2,0
Australia,South Africa,273.2,162.2,5.2,6.8,2023-08-30,T20,Australia,4,0,1
Nepal,Pakistan,nan,nan,nan,nan,2023-08-30,ODI,Pakistan,0,0,0
Japan,Vanuatu,110.66666666666667,105.66666666666667,10.0,5.0,2023-08-30,T20,Vanuatu,1,2,0
England,New Zealand,313.8,256.6,8.6,9.2,2023-08-30,T20,England,3,2,0
Rwanda,Uganda,114.6,153.0,8.4,5.6,2023-08-31,T20,Uganda,0,5,0
Bahrain,Qatar,127.0,137.5,5.333333333333333,7.5,2023-08-31,T20,Bahrain,1,1,0
Bahrain,Qatar,127.0,137.5,5.333333333333333,7.5,2023-08-31,T20,Bahrain,1,1,0
Malaysia,Nepal,94.2,100.4,4.8,5.8,2023-08-31,T20,Nepal,2,3,0
Rwanda,Tanzania,127.2,147.2,8.4,7.0,2023-08-31,T20,Tanzania,0,5,0
England,Sri Lanka,126.5,123.5,5.5,8.5,2023-08-31,T20,England,2,0,0
China,Kuwait,nan,nan,nan,nan,2023-08-31,T20,Kuwait,0,0,0
Bangladesh,Sri Lanka,122.8,148.4,7.6,4.6,2023-08-31,ODI,Sri Lanka,1,3,0
Bangladesh,Sri Lanka,122.8,148.4,7.6,4.6,2023-08-31,ODI,Sri Lanka,1,3,0
England,Sri Lanka,126.5,123.5,5.5,8.5,2023-08-31,T20,England,2,0,0
Hong Kong,Myanmar,nan,nan,nan,nan,2023-08-31,T20,Hong Kong,0,0,0
Hong Kong,Myanmar,nan,nan,nan,nan,2023-08-31,T20,Hong Kong,0,0,0
China,Kuwait,nan,nan,nan,nan,2023-08-31,T20,Kuwait,0,0,0
Rwanda,Tanzania,127.2,147.2,8.4,7.0,2023-08-31,T20,Tanzania,0,5,0
Malaysia,Nepal,94.2,100.4,4.8,5.8,2023-08-31,T20,Nepal,2,3,0
Barbados Royals,Jamaica Tallawahs,154.66666666666666,148.0,5.0,5.0,2023-08-31,T20,Barbados Royals,1,2,0
Rwanda,Uganda,114.6,153.0,8.4,5.6,2023-08-31,T20,Uganda,0,5,0
Barbados Royals,Jamaica Tallawahs,154.66666666666666,148.0,5.0,5.0,2023-08-31,T20,Barbados Royals,1,2,0
Bhutan,United Arab Emirates,nan,nan,nan,nan,2023-08-31,T20,United Arab Emirates,0,0,0
Bhutan,United Arab Emirates,nan,nan,nan,nan,2023-08-31,T20,United Arab Emirates,0,0,0
Barbados Royals,Guyana Amazon Warriors,132.5,103.75,6.75,7.75,2023-08-31,T20,Barbados Royals,3,1,0
Barbados Royals,Guyana Amazon Warriors,132.5,103.75,6.75,7.75,2023-08-31,T20,Barbados Royals,3,1,0
Cook Islands,Japan,nan,nan,nan,nan,2023-09-01,T20,Japan,0,0,0
Pakistan,South Africa,201.0,165.5,9.5,9.0,2023-09-01,T20,Pakistan,1,1,0
Pakistan,South Africa,201.0,165.5,9.5,9.0,2023-09-01,T20,Pakistan,1,1,0
Bahrain,Nepal,14.0,15.0,6.0,2.0,2023-09-01,T20,Nepal,0,1,0
Australia,South Africa,311.4,147.4,5.6,6.8,2023-09-01,T20,Australia,4,0,1
Bahrain,Nepal,14.0,15.0,6.0,2.0,2023-09-01,T20,Nepal,0,1,0
Australia,South Africa,311.4,147.4,5.6,6.8,2023-09-01,T20,Australia,4,0,1
Malaysia,United Arab Emirates,81.25,90.25,5.5,3.5,2023-09-01,T20,United Arab Emirates,0,4,0
Papua New Guinea,Vanuatu,111.5,90.0,4.0,8.5,2023-09-01,T20,Vanuatu,2,0,0
Cook Islands,Japan,nan,nan,nan,nan,2023-09-01,T20,Japan,0,0,0
Papua New Guinea,Vanuatu,111.5,90.0,4.0,8.5,2023-09-01,T20,Vanuatu,2,0,0
Malaysia,United Arab Emirates,81.25,90.25,5.5,3.5,2023-09-01,T20,United Arab Emirates,0,4,0
Fiji,Samoa,146.0,129.5,8.5,8.0,2023-09-01,T20,Fiji,2,0,0
England,New Zealand,306.6,252.6,8.0,9.8,2023-09-01,T20,England,3,2,0
Bhutan,Qatar,nan,nan,nan,nan,2023-09-01,T20,Bhutan,0,0,0
China,Hong Kong,nan,nan,nan,nan,2023-09-01,T20,Hong Kong,0,0,0
England,New Zealand,306.6,252.6,8.0,9.8,2023-09-01,T20,England,3,2,0
Fiji,Samoa,146.0,129.5,8.5,8.0,2023-09-01,T20,Fiji,2,0,0
Bhutan,Qatar,nan,nan,nan,nan,2023-09-01,T20,Bhutan,0,0,0
China,Hong Kong,nan,nan,nan,nan,2023-09-01,T20,Hong Kong,0,0,0
India,Pakistan,152.8,154.8,6.2,6.6,2023-09-02,ODI,no result,3,2,0
Botswana,Kenya,121.0,117.0,6.75,4.5,2023-09-02,T20,Kenya,1,3,0
Guyana Amazon Warriors,St Kitts and Nevis Patriots,179.5,147.5,6.5,8.0,2023-09-02,T20,Guyana Amazon Warriors,1,1,0
Botswana,Kenya,121.0,117.0,6.75,4.5,2023-09-02,T20,Kenya,1,3,0
Barbados Royals,St Lucia Kings,161.33333333333334,153.66666666666666,7.0,5.333333333333333,2023-09-02,T20,St Lucia Kings,2,1,0
Barbados Royals,Trinbago Knight Riders,118.8,118.2,6.6,7.2,2023-09-02,T20,Barbados Royals,2,3,0
Barbados Royals,St Lucia Kings,161.33333333333334,153.66666666666666,7.0,5.333333333333333,2023-09-02,T20,St Lucia Kings,2,1,0
Guyana Amazon Warriors,St Kitts and Nevis Patriots,179.5,147.5,6.5,8.0,2023-09-02,T20,Guyana Amazon Warriors,1,1,0
Barbados Royals,Trinbago Knight Riders,118.8,118.2,6.6,7.2,2023-09-02,T20,Barbados Royals,2,3,0
Lesotho,Malawi,nan,nan,nan,nan,2023-09-02,T20,Malawi,0,0,0
Japan,Samoa,nan,nan,nan,nan,2023-09-02,T20,Japan,0,0,0
Cameroon,Sierra Leone,146.0,150.0,8.0,9.0,2023-09-02,T20,Sierra Leone,0,1,0
Japan,Samoa,nan,nan,nan,nan,2023-09-02,T20,Japan,0,0,0
Eswatini,Mozambique,150.0,151.0,5.0,1.0,2023-09-02,T20,Mozambique,0,1,0
Cook Islands,Papua New Guinea,nan,nan,nan,nan,2023-09-02,T20,Papua New Guinea,0,0,0
England,Sri Lanka,146.33333333333334,100.66666666666667,5.0,6.666666666666667,2023-09-02,T20,Sri Lanka,3,0,0
Cook Islands,Papua New Guinea,nan,nan,nan,nan,2023-09-02,T20,Papua New Guinea,0,0,0
Cameroon,Sierra Leone,146.0,150.0,8.0,9.0,2023-09-02,T20,Sierra Leone,0,1,0
Eswatini,Mozambique,150.0,151.0,5.0,1.0,2023-09-02,T20,Mozambique,0,1,0
Lesotho,Malawi,nan,nan,nan,nan,2023-09-02,T20,Malawi,0,0,0
England,Sri Lanka,146.33333333333334,100.66666666666667,5.0,6.666666666666667,2023-09-02,T20,Sri Lanka,3,0,0
Lancashire,Northamptonshire,278.2,246.4,6.8,7.0,2023-09-03,MDM,Lancashire,4,0,1
Mozambique,Sierra Leone,nan,nan,nan,nan,2023-09-03,T20,Sierra Leone,0,0,0
Qatar,United Arab Emirates,68.0,145.0,7.5,1.5,2023-09-03,T20,United Arab Emirates,0,2,0
Durham,Sussex,335.8,236.2,8.8,9.2,2023-09-03,MDM,Durham,2,2,0
Durham,Sussex,335.8,236.2,8.8,9.2,2023-09-03,MDM,Durham,2,2,0
Mozambique,Sierra Leone,nan,nan,nan,nan,2023-09-03,T20,Sierra Leone,0,0,0
England,New Zealand,271.4,212.0,6.8,9.8,2023-09-03,T20,New Zealand,3,2,0
Lancashire,Northamptonshire,278.2,246.4,6.8,7.0,2023-09-03,MDM,Lancashire,4,0,1
Glamorgan,Worcestershire,167.8,265.4,6.0,8.8,2023-09-03,MDM,Worcestershire,2,1,2
England,New Zealand,271.4,212.0,6.8,9.8,2023-09-03,T20,New Zealand,3,2,0
Glamorgan,Worcestershire,167.8,265.4,6.0,8.8,2023-09-03,MDM,Worcestershire,2,1,2
Derbyshire,Yorkshire,210.2,183.2,8.4,7.8,2023-09-03,MDM,Yorkshire,1,4,0
Glamorgan,Worcestershire,167.8,265.4,6.0,8.8,2023-09-03,MDM,Worcestershire,2,1,2
Derbyshire,Yorkshire,210.2,183.2,8.4,7.8,2023-09-03,MDM,Yorkshire,1,4,0
Derbyshire,Yorkshire,210.2,183.2,8.4,7.8,2023-09-03,MDM,Yorkshire,1,4,0
Derbyshire,Yorkshire,210.2,183.2,8.4,7.8,2023-09-03,MDM,Yorkshire,1,4,0
Glamorgan,Worcestershire,167.8,265.4,6.0,8.8,2023-09-03,MDM,Worcestershire,2,1,2
Barbados Royals,St Kitts and Nevis Patriots,168.66666666666666,155.33333333333334,3.3333333333333335,8.0,2023-09-03,T20,Barbados Royals,3,0,0
Barbados Royals,St Kitts and Nevis Patriots,168.66666666666666,155.33333333333334,3.3333333333333335,8.0,2023-09-03,T20,Barbados Royals,3,0,0
Qatar,United Arab Emirates,68.0,145.0,7.5,1.5,2023-09-03,T20,United Arab Emirates,0,2,0
Cameroon,Eswatini,nan,nan,nan,nan,2023-09-03,T20,Cameroon,0,0,0
China,Thailand,26.0,27.0,10.0,1.0,2023-09-03,T20,Thailand,0,1,0
Surrey,Warwickshire,231.6,229.4,7.0,9.0,2023-09-03,MDM,Surrey,4,0,0
Cameroon,Eswatini,nan,nan,nan,nan,2023-09-03,T20,Cameroon,0,0,0
China,Thailand,26.0,27.0,10.0,1.0,2023-09-03,T20,Thailand,0,1,0
Bhutan,Nepal,44.0,94.0,10.0,9.0,2023-09-03,T20,Nepal,0,1,0
Botswana,Lesotho,97.0,91.0,0.0,10.0,2023-09-03,T20,Botswana,1,0,0
Botswana,Lesotho,97.0,91.0,0.0,10.0,2023-09-03,T20,Botswana,1,0,0
Surrey,Warwickshire,231.6,229.4,7.0,9.0,2023-09-03,MDM,Surrey,4,0,0
Bhutan,Nepal,44.0,94.0,10.0,9.0,2023-09-03,T20,Nepal,0,1,0
Durham,Sussex,335.8,236.2,8.8,9.2,2023-09-03,MDM,Durham,2,2,0
Durham,Sussex,335.8,236.2,8.8,9.2,2023-09-03,MDM,Durham,2,2,0
Lancashire,Northamptonshire,278.2,246.4,6.8,7.0,2023-09-03,MDM,Lancashire,4,0,1
Hong Kong,Kuwait,119.75,105.0,6.75,9.5,2023-09-03,T20,Hong Kong,4,0,0
Hampshire,Somerset,197.4,219.0,7.4,7.4,2023-09-03,MDM,Hampshire,2,1,2
Hampshire,Somerset,197.4,219.0,7.4,7.4,2023-09-03,MDM,Hampshire,2,1,2
Gloucestershire,Leicestershire,239.25,240.0,9.75,6.25,2023-09-03,MDM,Leicestershire,0,4,0
Gloucestershire,Leicestershire,239.25,240.0,9.75,6.25,2023-09-03,MDM,Leicestershire,0,4,0
Hampshire,Somerset,197.4,219.0,7.4,7.4,2023-09-03,MDM,Hampshire,2,1,2
Surrey,Warwickshire,231.6,229.4,7.0,9.0,2023-09-03,MDM,Surrey,4,0,0
Gloucestershire,Leicestershire,239.25,240.0,9.75,6.25,2023-09-03,MDM,Leicestershire,0,4,0
Kenya,Malawi,209.0,11.0,6.0,0.0,2023-09-03,T20,Kenya,0,0,0
Bahrain,Malaysia,160.66666666666666,178.33333333333334,6.0,6.0,2023-09-03,T20,Malaysia,1,2,0
Australia,South Africa,230.0,129.2,4.4,6.4,2023-09-03,T20,Australia,4,0,1
Bahrain,Malaysia,160.66666666666666,178.33333333333334,6.0,6.0,2023-09-03,T20,Malaysia,1,2,0
Jamaica Tallawahs,Trinbago Knight Riders,134.5,119.0,7.0,7.0,2023-09-03,T20,Trinbago Knight Riders,1,1,0
Australia,South Africa,230.0,129.2,4.4,6.4,2023-09-03,T20,Australia,4,0,1
Jamaica Tallawahs,Trinbago Knight Riders,134.5,119.0,7.0,7.0,2023-09-03,T20,Trinbago Knight Riders,1,1,0
Barbados Royals,Guyana Amazon Warriors,139.8,116.2,6.2,6.6,2023-09-03,T20,Barbados Royals,4,1,0
Barbados Royals,Guyana Amazon Warriors,139.8,116.2,6.2,6.6,2023-09-03,T20,Barbados Royals,4,1,0
Hong Kong,Kuwait,119.75,105.0,6.75,9.5,2023-09-03,T20,Hong Kong,4,0,0
Hampshire,Somerset,197.4,219.0,7.4,7.4,2023-09-03,MDM,Hampshire,2,1,2
Pakistan,South Africa,184.33333333333334,160.33333333333334,8.0,7.0,2023-09-03,T20,Pakistan,2,1,0
Gloucestershire,Leicestershire,239.25,240.0,9.75,6.25,2023-09-03,MDM,Leicestershire,0,4,0
Pakistan,South Africa,184.33333333333334,160.33333333333334,8.0,7.0,2023-09-03,T20,Pakistan,2,1,0
Kenya,Malawi,209.0,11.0,6.0,0.0,2023-09-03,T20,Kenya,0,0,0
Pakistan,South Africa,177.25,157.75,6.75,6.0,2023-09-04,T20,Pakistan,3,1,0
India,Nepal,nan,nan,nan,nan,2023-09-04,ODI,India,0,0,0
India,Nepal,nan,nan,nan,nan,2023-09-04,ODI,India,0,0,0
Fiji,Japan,nan,nan,nan,nan,2023-09-04,T20,Japan,0,0,0
Munster Reds,North-West Warriors,141.6,138.2,8.0,7.0,2023-09-04,ODM,Munster Reds,2,2,0
Cook Islands,Indonesia,nan,nan,nan,nan,2023-09-04,T20,Indonesia,0,0,0
Papua New Guinea,Samoa,nan,nan,nan,nan,2023-09-04,T20,Papua New Guinea,0,0,0
Nepal,Qatar,nan,nan,nan,nan,2023-09-04,T20,Nepal,0,0,0
Pakistan,South Africa,177.25,157.75,6.75,6.0,2023-09-04,T20,Pakistan,3,1,0
Argentina,United States of America,nan,nan,nan,nan,2023-09-04,T20,United States of America,0,0,0
Nepal,Qatar,nan,nan,nan,nan,2023-09-04,T20,Nepal,0,0,0
Munster Reds,North-West Warriors,141.6,138.2,8.0,7.0,2023-09-04,ODM,Munster Reds,2,2,0
Bahrain,United Arab Emirates,107.5,211.5,7.0,3.5,2023-09-04,T20,United Arab Emirates,1,1,0
Brazil,Canada,nan,nan,nan,nan,2023-09-04,T20,Canada,0,0,0
Bahrain,United Arab Emirates,107.5,211.5,7.0,3.5,2023-09-04,T20,United Arab Emirates,1,1,0
China,Myanmar,78.0,77.0,5.0,8.0,2023-09-04,T20,China,1,0,0
Essex,Middlesex,247.4,203.4,8.2,8.0,2023-09-04,MDM,Essex,4,1,0
Essex,Middlesex,247.4,203.4,8.2,8.0,2023-09-04,MDM,Essex,4,1,0
Argentina,United States of America,nan,nan,nan,nan,2023-09-04,T20,United States of America,0,0,0
Bhutan,Malaysia,81.66666666666667,159.0,8.666666666666666,4.0,2023-09-04,T20,Malaysia,0,3,0
Fiji,Japan,nan,nan,nan,nan,2023-09-04,T20,Japan,0,0,0
Papua New Guinea,Samoa,nan,nan,nan,nan,2023-09-04,T20,Papua New Guinea,0,0,0
China,Myanmar,78.0,77.0,5.0,8.0,2023-09-04,T20,China,1,0,0
Cook Islands,Indonesia,nan,nan,nan,nan,2023-09-04,T20,Indonesia,0,0,0
Essex,Middlesex,247.4,203.4,8.2,8.0,2023-09-04,MDM,Essex,4,1,0
Cook Islands,Vanuatu,125.5,143.5,7.5,7.0,2023-09-04,T20,Vanuatu,1,1,0
Kuwait,Thailand,nan,nan,nan,nan,2023-09-04,T20,no result,0,0,0
Cook Islands,Vanuatu,125.5,143.5,7.5,7.0,2023-09-04,T20,Vanuatu,1,1,0
Bhutan,Malaysia,81.66666666666667,159.0,8.666666666666666,4.0,2023-09-04,T20,Malaysia,0,3,0
Essex,Middlesex,247.4,203.4,8.2,8.0,2023-09-04,MDM,Essex,4,1,0
Brazil,Canada,nan,nan,nan,nan,2023-09-04,T20,Canada,0,0,0
Northern Diamonds,Southern Vipers,164.0,170.6,6.4,7.6,2023-09-05,ODM,Southern Vipers,2,3,0
Cameroon,Mozambique,95.0,98.0,10.0,1.0,2023-09-05,T20,Cameroon,0,1,0
Sunrisers,Western Storm,170.0,181.0,6.2,5.4,2023-09-05,ODM,Sunrisers,0,5,0
Argentina,Canada,nan,nan,nan,nan,2023-09-05,T20,Canada,0,0,0
Indonesia,Samoa,nan,nan,nan,nan,2023-09-05,T20,Indonesia,0,0,0
Cameroon,Mozambique,95.0,98.0,10.0,1.0,2023-09-05,T20,Cameroon,0,1,0
Argentina,Canada,nan,nan,nan,nan,2023-09-05,T20,Canada,0,0,0
Botswana,Malawi,nan,nan,nan,nan,2023-09-05,T20,Botswana,0,0,0
Sunrisers,Western Storm,170.0,181.0,6.2,5.4,2023-09-05,ODM,Sunrisers,0,5,0
Brazil,United States of America,nan,nan,nan,nan,2023-09-05,T20,United States of America,0,0,0
Brazil,United States of America,nan,nan,nan,nan,2023-09-05,T20,United States of America,0,0,0
Northern Diamonds,Southern Vipers,164.0,170.6,6.4,7.6,2023-09-05,ODM,Southern Vipers,2,3,0
Guyana Amazon Warriors,Trinbago Knight Riders,103.33333333333333,130.33333333333334,5.333333333333333,8.0,2023-09-05,T20,Guyana Amazon Warriors,1,1,0
Guyana Amazon Warriors,Trinbago Knight Riders,103.33333333333333,130.33333333333334,5.333333333333333,8.0,2023-09-05,T20,Guyana Amazon Warriors,1,1,0
Guyana Amazon Warriors,Trinbago Knight Riders,103.33333333333333,130.33333333333334,5.333333333333333,8.0,2023-09-05,T20,Guyana Amazon Warriors,1,1,0
Leinster Lightning,Northern Knights,203.2,219.2,7.6,7.6,2023-09-05,ODM,Leinster Lightning,3,2,0
Leinster Lightning,Northern Knights,203.2,219.2,7.6,7.6,2023-09-05,ODM,Leinster Lightning,3,2,0
Central Sparks,The Blaze,154.5,212.0,8.0,7.5,2023-09-05,ODM,The Blaze,0,2,0
Kenya,Lesotho,237.0,70.0,5.0,10.0,2023-09-05,T20,Kenya,1,0,0
Kenya,Lesotho,237.0,70.0,5.0,10.0,2023-09-05,T20,Kenya,1,0,0
Indonesia,Samoa,nan,nan,nan,nan,2023-09-05,T20,Indonesia,0,0,0
Central Sparks,The Blaze,154.5,212.0,8.0,7.5,2023-09-05,ODM,The Blaze,0,2,0
England,New Zealand,232.0,227.2,7.0,8.8,2023-09-05,T20,New Zealand,2,3,0
Eswatini,Sierra Leone,48.0,52.0,4.0,4.0,2023-09-05,T20,Sierra Leone,0,1,0
England,New Zealand,232.0,227.2,7.0,8.8,2023-09-05,T20,New Zealand,2,3,0
Botswana,Malawi,nan,nan,nan,nan,2023-09-05,T20,Botswana,0,0,0
South East Stars,Thunder,227.0,171.33333333333334,8.333333333333334,8.333333333333334,2023-09-05,ODM,Thunder,2,1,0
Eswatini,Sierra Leone,48.0,52.0,4.0,4.0,2023-09-05,T20,Sierra Leone,0,1,0
South East Stars,Thunder,227.0,171.33333333333334,8.333333333333334,8.333333333333334,2023-09-05,ODM,Thunder,2,1,0
Guyana Amazon Warriors,Trinbago Knight Riders,103.33333333333333,130.33333333333334,5.333333333333333,8.0,2023-09-05,T20,Guyana Amazon Warriors,1,1,0
Botswana,Sierra Leone,nan,nan,nan,nan,2023-09-06,T20,Botswana,0,0,0
Bangladesh,Pakistan,150.0,153.8,7.4,4.6,2023-09-06,ODI,Pakistan,1,4,0
Botswana,Sierra Leone,nan,nan,nan,nan,2023-09-06,T20,Botswana,0,0,0
Barbados Royals,Trinbago Knight Riders,112.0,110.0,6.0,7.8,2023-09-06,T20,Trinbago Knight Riders,3,2,0
Hong Kong,Thailand,nan,nan,nan,nan,2023-09-06,T20,Thailand,0,0,0
Barbados Royals,Trinbago Knight Riders,112.0,110.0,6.0,7.8,2023-09-06,T20,Trinbago Knight Riders,3,2,0
Barbados Royals,Trinbago Knight Riders,112.0,110.0,6.0,7.8,2023-09-06,T20,Trinbago Knight Riders,3,2,0
France,Netherlands,nan,nan,nan,nan,2023-09-06,T20,Netherlands,0,0,0
France,Netherlands,nan,nan,nan,nan,2023-09-06,T20,Netherlands,0,0,0
Cameroon,Kenya,48.0,50.0,10.0,1.0,2023-09-06,T20,Kenya,0,1,0
Cameroon,Kenya,48.0,50.0,10.0,1.0,2023-09-06,T20,Kenya,0,1,0
Bangladesh,Pakistan,150.0,153.8,7.4,4.6,2023-09-06,ODI,Pakistan,1,4,0
England,Sri Lanka,135.75,103.0,6.25,5.5,2023-09-06,T20,Sri Lanka,3,1,0
England,Sri Lanka,135.75,103.0,6.25,5.5,2023-09-06,T20,Sri Lanka,3,1,0
Barbados Royals,Trinbago Knight Riders,112.0,110.0,6.0,7.8,2023-09-06,T20,Trinbago Knight Riders,3,2,0
Hong Kong,Thailand,nan,nan,nan,nan,2023-09-06,T20,Thailand,0,0,0
Kuwait,Myanmar,nan,nan,nan,nan,2023-09-06,T20,Kuwait,0,0,0
Kuwait,Myanmar,nan,nan,nan,nan,2023-09-06,T20,Kuwait,0,0,0
Fiji,Papua New Guinea,nan,nan,nan,nan,2023-09-07,T20,Papua New Guinea,0,0,0
France,Italy,104.0,105.0,8.0,4.0,2023-09-07,T20,Italy,0,1,0
Argentina,Brazil,nan,nan,nan,nan,2023-09-07,T20,Brazil,0,0,0
Argentina,Brazil,nan,nan,nan,nan,2023-09-07,T20,Brazil,0,0,0
Australia,South Africa,173.2,146.0,4.6,7.6,2023-09-07,ODI,Australia,5,0,0
Australia,South Africa,173.2,146.0,4.6,7.6,2023-09-07,ODI,Australia,5,0,0
Indonesia,Vanuatu,nan,nan,nan,nan,2023-09-07,T20,Vanuatu,0,0,0
Indonesia,Vanuatu,nan,nan,nan,nan,2023-09-07,T20,Vanuatu,0,0,0
Netherlands,Scotland,154.0,155.33333333333334,5.666666666666667,9.0,2023-09-07,T20,Netherlands,2,1,0
Fiji,Papua New Guinea,nan,nan,nan,nan,2023-09-07,T20,Papua New Guinea,0,0,0
France,Italy,104.0,105.0,8.0,4.0,2023-09-07,T20,Italy,0,1,0
Netherlands,Scotland,154.0,155.33333333333334,5.666666666666667,9.0,2023-09-07,T20,Netherlands,2,1,0
North-West Warriors,Northern Knights,162.8,170.8,7.8,6.0,2023-09-07,ODM,no result,2,3,0
